datetime,casual,registered,count
2012-03-01 22:00,9.0,109.0,121.0
2011-12-05 7:00,6.0,194.0,203.0
2011-07-17 6:00,6.0,11.0,16.0
2012-07-16 9:00,50.0,272.0,320.0
2011-10-10 5:00,2.0,8.0,9.0
2012-01-09 6:00,1.0,79.0,79.0
2012-04-04 2:00,2.0,5.0,7.0
2012-11-10 7:00,6.0,41.0,52.0
2012-02-16 5:00,0.0,17.0,19.0
2012-04-06 11:00,51.0,161.0,235.0
2011-08-15 7:00,12.0,195.0,189.0
2011-03-08 6:00,2.0,35.0,34.0
2011-02-10 4:00,-0.0,2.0,2.0
2012-11-07 15:00,21.0,197.0,217.0
2012-06-05 6:00,5.0,129.0,130.0
2012-03-04 17:00,35.0,190.0,272.0
2011-10-14 22:00,24.0,130.0,159.0
2011-03-02 23:00,3.0,22.0,25.0
2012-05-02 16:00,64.0,346.0,396.0
2012-08-04 16:00,183.0,315.0,450.0
2012-01-15 22:00,5.0,61.0,82.0
2011-08-19 23:00,13.0,72.0,80.0
2012-11-19 8:00,24.0,575.0,642.0
2012-11-04 14:00,132.0,265.0,383.0
2011-08-14 1:00,10.0,52.0,50.0
2012-04-06 9:00,27.0,237.0,293.0
2012-04-05 17:00,85.0,624.0,712.0
2012-12-12 1:00,3.0,16.0,17.0
2012-03-10 20:00,15.0,158.0,175.0
2011-02-12 15:00,29.0,80.0,116.0
2011-07-09 6:00,4.0,12.0,15.0
2012-05-16 11:00,63.0,197.0,266.0
2012-07-09 10:00,36.0,121.0,161.0
2012-09-11 8:00,38.0,758.0,816.0
2012-09-01 9:00,98.0,247.0,342.0
2012-10-16 3:00,1.0,4.0,5.0
2011-02-14 12:00,22.0,88.0,118.0
2012-08-01 2:00,1.0,8.0,8.0
2012-11-08 21:00,17.0,199.0,233.0
2012-09-17 1:00,4.0,14.0,21.0
2011-03-12 5:00,0.0,2.0,2.0
2011-02-17 18:00,21.0,265.0,351.0
2012-09-09 7:00,13.0,42.0,68.0
2011-07-11 14:00,40.0,105.0,148.0
2012-06-05 19:00,54.0,454.0,533.0
2012-04-09 2:00,4.0,4.0,8.0
2011-12-10 5:00,1.0,5.0,5.0
2011-04-15 22:00,12.0,48.0,53.0
2011-09-11 8:00,34.0,51.0,95.0
2011-12-12 4:00,0.0,5.0,4.0
2012-10-18 4:00,1.0,7.0,9.0
2011-03-11 17:00,18.0,216.0,209.0
2011-09-18 9:00,55.0,129.0,171.0
2012-08-14 22:00,37.0,167.0,218.0
2011-07-19 9:00,39.0,186.0,222.0
2012-04-13 6:00,4.0,110.0,113.0
2012-08-11 23:00,33.0,97.0,115.0
2012-10-08 0:00,11.0,57.0,73.0
2011-12-06 16:00,6.0,79.0,81.0
2011-10-19 13:00,9.0,84.0,99.0
2012-03-10 19:00,21.0,174.0,193.0
2011-11-05 15:00,101.0,196.0,277.0
2012-02-11 12:00,25.0,161.0,203.0
2012-11-17 6:00,2.0,15.0,19.0
2011-10-17 3:00,1.0,3.0,5.0
2012-05-10 6:00,5.0,142.0,150.0
2012-05-07 14:00,67.0,164.0,246.0
2011-10-09 5:00,2.0,7.0,10.0
2012-07-19 22:00,13.0,102.0,120.0
2012-04-09 15:00,78.0,187.0,262.0
2012-04-19 22:00,25.0,156.0,178.0
2011-04-17 15:00,114.0,128.0,234.0
2011-04-19 9:00,15.0,107.0,118.0
2011-12-04 12:00,65.0,214.0,302.0
2011-11-07 4:00,1.0,4.0,5.0
2012-06-04 3:00,2.0,4.0,6.0
2012-08-07 21:00,36.0,206.0,222.0
2011-01-14 0:00,1.0,8.0,9.0
2011-01-03 17:00,8.0,134.0,136.0
2012-10-04 0:00,7.0,32.0,50.0
2012-08-18 12:00,253.0,355.0,619.0
2011-04-06 21:00,14.0,99.0,126.0
2012-09-09 12:00,219.0,386.0,670.0
2012-10-12 0:00,8.0,59.0,61.0
2011-11-14 17:00,75.0,461.0,560.0
2011-04-08 14:00,6.0,37.0,41.0
2012-06-13 3:00,1.0,5.0,6.0
2011-08-16 3:00,1.0,4.0,5.0
2012-12-09 23:00,5.0,61.0,61.0
2011-05-09 22:00,24.0,109.0,140.0
2012-03-05 11:00,13.0,95.0,104.0
2012-12-14 11:00,20.0,181.0,231.0
2011-06-15 10:00,36.0,104.0,141.0
2011-04-16 11:00,5.0,35.0,31.0
2012-11-05 11:00,28.0,165.0,198.0
2011-10-19 17:00,14.0,142.0,195.0
2011-11-07 18:00,31.0,422.0,456.0
2011-12-18 14:00,34.0,167.0,190.0
2012-01-07 4:00,3.0,4.0,4.0
2012-11-18 6:00,2.0,19.0,19.0
2011-11-19 2:00,3.0,27.0,31.0
2011-05-15 1:00,9.0,49.0,59.0
2012-04-12 20:00,25.0,230.0,312.0
2011-02-15 5:00,0.0,6.0,5.0
2012-12-08 18:00,38.0,279.0,270.0
2012-07-14 17:00,100.0,230.0,299.0
2012-01-11 10:00,5.0,95.0,106.0
2011-11-08 8:00,11.0,271.0,282.0
2011-05-14 12:00,19.0,76.0,95.0
2011-09-06 0:00,3.0,16.0,24.0
2012-03-12 19:00,36.0,379.0,424.0
2012-12-07 3:00,1.0,6.0,5.0
2012-01-09 15:00,3.0,79.0,79.0
2011-08-02 9:00,32.0,186.0,217.0
2011-02-14 3:00,0.0,1.0,2.0
2011-02-03 10:00,2.0,44.0,50.0
2012-08-19 16:00,157.0,344.0,495.0
2012-07-19 16:00,71.0,320.0,398.0
2012-12-05 14:00,46.0,219.0,272.0
2011-06-07 21:00,36.0,152.0,193.0
2012-06-11 13:00,76.0,188.0,257.0
2011-02-14 4:00,1.0,2.0,2.0
2012-04-08 3:00,4.0,20.0,25.0
2011-08-05 1:00,5.0,16.0,22.0
2012-07-13 15:00,95.0,237.0,317.0
2012-10-06 2:00,15.0,55.0,69.0
2011-03-19 13:00,87.0,133.0,258.0
2011-06-04 1:00,24.0,53.0,74.0
2012-11-19 20:00,18.0,288.0,293.0
2012-11-15 13:00,32.0,224.0,257.0
2012-06-11 22:00,31.0,154.0,200.0
2011-11-03 17:00,41.0,447.0,556.0
2012-02-14 14:00,15.0,154.0,158.0
2012-10-03 8:00,18.0,559.0,569.0
2011-01-11 10:00,3.0,43.0,48.0
2012-05-01 0:00,6.0,30.0,37.0
2012-07-19 5:00,2.0,37.0,36.0
2011-11-01 7:00,8.0,220.0,227.0
2011-03-17 4:00,1.0,2.0,2.0
2011-05-02 3:00,1.0,4.0,5.0
2012-05-17 3:00,1.0,6.0,6.0
2012-10-06 13:00,156.0,298.0,494.0
2012-01-14 5:00,0.0,4.0,5.0
2012-12-13 16:00,21.0,295.0,328.0
2011-08-18 5:00,1.0,22.0,22.0
2012-04-15 13:00,255.0,313.0,598.0
2011-05-09 11:00,52.0,126.0,171.0
2012-01-19 7:00,2.0,139.0,150.0
2012-11-16 6:00,3.0,143.0,129.0
2011-03-05 23:00,13.0,37.0,47.0
2011-11-19 21:00,24.0,127.0,148.0
2012-07-02 1:00,4.0,14.0,20.0
2011-04-12 17:00,18.0,191.0,173.0
2011-03-11 2:00,-0.0,4.0,4.0
2012-09-15 7:00,13.0,133.0,168.0
2012-10-02 6:00,3.0,94.0,113.0
2012-03-08 4:00,1.0,3.0,4.0
2012-02-12 8:00,3.0,51.0,49.0
2011-10-14 8:00,16.0,369.0,326.0
2012-05-05 22:00,31.0,121.0,157.0
2011-04-03 8:00,18.0,28.0,48.0
2012-10-07 22:00,18.0,112.0,120.0
2012-05-05 21:00,40.0,148.0,203.0
2011-12-15 16:00,13.0,162.0,181.0
2012-10-14 5:00,2.0,10.0,13.0
2011-02-07 14:00,12.0,60.0,79.0
2012-05-01 21:00,46.0,216.0,263.0
2011-03-04 11:00,11.0,56.0,72.0
2012-12-06 4:00,0.0,7.0,8.0
2012-02-16 16:00,6.0,120.0,112.0
2011-10-17 11:00,41.0,122.0,168.0
2011-10-09 20:00,63.0,137.0,209.0
2011-03-10 6:00,1.0,13.0,21.0
2011-10-02 6:00,2.0,11.0,17.0
2012-04-06 6:00,3.0,113.0,104.0
2012-11-05 5:00,0.0,28.0,30.0
2012-11-10 20:00,68.0,229.0,279.0
2012-05-06 17:00,142.0,305.0,452.0
2011-09-15 19:00,18.0,276.0,288.0
2012-12-10 16:00,20.0,237.0,220.0
2011-03-16 22:00,8.0,50.0,52.0
2012-01-08 10:00,32.0,151.0,189.0
2011-01-11 2:00,0.0,2.0,2.0
2011-03-13 10:00,55.0,79.0,135.0
2012-11-05 2:00,1.0,5.0,6.0
2011-09-12 11:00,48.0,116.0,165.0
2011-09-06 18:00,15.0,187.0,200.0
2012-09-19 14:00,66.0,235.0,289.0
2011-10-19 21:00,8.0,94.0,117.0
2011-01-07 16:00,7.0,71.0,76.0
2012-02-03 3:00,1.0,4.0,4.0
2011-09-12 0:00,8.0,21.0,30.0
2011-10-15 14:00,199.0,206.0,390.0
2011-07-16 13:00,173.0,214.0,379.0
2011-07-16 23:00,43.0,101.0,148.0
2011-07-12 5:00,3.0,23.0,26.0
2012-02-03 14:00,22.0,157.0,176.0
2012-11-08 12:00,32.0,231.0,263.0
2011-07-16 5:00,4.0,9.0,10.0
2012-08-11 11:00,160.0,273.0,415.0
2011-04-03 0:00,7.0,34.0,40.0
2012-05-10 18:00,78.0,660.0,734.0
2011-02-18 22:00,16.0,55.0,73.0
2012-03-03 20:00,37.0,176.0,202.0
2011-09-04 17:00,147.0,252.0,357.0
2011-10-10 8:00,23.0,89.0,166.0
2012-03-05 10:00,10.0,90.0,102.0
2011-05-19 8:00,21.0,387.0,364.0
2012-09-04 12:00,57.0,221.0,295.0
2012-02-19 12:00,38.0,184.0,216.0
2012-04-04 9:00,41.0,291.0,345.0
2012-07-18 11:00,52.0,155.0,198.0
2011-12-09 6:00,1.0,70.0,81.0
2011-02-11 0:00,1.0,9.0,10.0
2012-02-16 0:00,2.0,26.0,26.0
2012-06-19 11:00,59.0,176.0,244.0
2012-02-13 7:00,1.0,149.0,150.0
2011-03-06 16:00,5.0,20.0,23.0
2011-09-06 5:00,1.0,17.0,17.0
2012-08-12 20:00,120.0,220.0,321.0
2012-05-04 17:00,106.0,692.0,797.0
2011-01-04 11:00,4.0,42.0,51.0
2011-09-10 14:00,170.0,202.0,356.0
2012-10-05 1:00,5.0,24.0,32.0
2011-06-18 8:00,34.0,89.0,121.0
2011-02-06 11:00,31.0,67.0,98.0
2012-05-13 4:00,2.0,8.0,11.0
2011-02-14 15:00,22.0,80.0,103.0
2012-05-15 10:00,40.0,132.0,188.0
2012-10-06 21:00,50.0,223.0,284.0
2011-10-03 10:00,21.0,92.0,120.0
2012-02-16 6:00,1.0,101.0,94.0
2011-11-06 22:00,17.0,69.0,87.0
2012-03-06 14:00,17.0,143.0,151.0
2012-02-10 9:00,9.0,212.0,220.0
2011-09-01 19:00,48.0,305.0,389.0
2011-11-02 23:00,8.0,63.0,71.0
2012-05-14 14:00,52.0,150.0,215.0
2012-11-11 8:00,18.0,119.0,125.0
2012-02-12 11:00,6.0,73.0,84.0
2011-07-04 16:00,190.0,216.0,368.0
2012-03-05 8:00,9.0,456.0,511.0
2011-12-15 11:00,10.0,112.0,116.0
2011-02-01 22:00,2.0,41.0,40.0
2011-12-14 11:00,9.0,114.0,124.0
2011-01-10 23:00,1.0,18.0,20.0
2011-08-06 18:00,54.0,145.0,230.0
2011-07-19 18:00,61.0,395.0,454.0
2012-09-12 21:00,41.0,266.0,271.0
2011-07-06 8:00,37.0,419.0,438.0
2012-10-15 23:00,10.0,98.0,103.0
2012-02-05 18:00,17.0,115.0,147.0
2011-08-06 23:00,25.0,67.0,106.0
2011-10-16 8:00,23.0,67.0,105.0
2011-11-03 10:00,15.0,91.0,107.0
2011-07-09 2:00,14.0,40.0,52.0
2011-06-11 20:00,85.0,146.0,223.0
2011-12-02 3:00,1.0,4.0,4.0
2012-09-11 13:00,74.0,239.0,302.0
2012-05-06 3:00,6.0,23.0,33.0
2011-03-01 22:00,4.0,42.0,43.0
2012-11-03 6:00,2.0,32.0,32.0
2011-11-11 6:00,1.0,19.0,19.0
2011-01-09 15:00,11.0,58.0,70.0
2011-06-03 8:00,25.0,350.0,424.0
2012-08-19 11:00,53.0,144.0,194.0
2012-12-08 13:00,63.0,237.0,302.0
2012-12-03 20:00,18.0,255.0,264.0
2011-06-10 16:00,58.0,241.0,304.0
2012-07-06 4:00,0.0,8.0,9.0
2012-07-06 12:00,87.0,230.0,316.0
2011-01-08 4:00,0.0,2.0,3.0
2012-11-09 12:00,49.0,251.0,305.0
2012-04-10 8:00,22.0,619.0,690.0
2012-01-05 20:00,6.0,157.0,154.0
2011-01-03 5:00,-0.0,5.0,5.0
2011-10-07 21:00,32.0,159.0,190.0
2012-12-15 18:00,56.0,327.0,363.0
2012-05-14 3:00,1.0,3.0,5.0
2012-01-02 8:00,7.0,93.0,91.0
2011-10-03 0:00,3.0,21.0,28.0
2012-06-14 9:00,47.0,303.0,325.0
2011-10-07 20:00,39.0,213.0,248.0
2011-01-17 6:00,-0.0,4.0,4.0
2011-04-10 18:00,54.0,125.0,180.0
2011-12-17 17:00,15.0,153.0,180.0
2011-11-11 1:00,5.0,50.0,48.0
2011-05-16 5:00,1.0,20.0,21.0
2011-09-15 3:00,1.0,4.0,5.0
2011-03-17 0:00,4.0,14.0,19.0
2012-01-11 7:00,2.0,196.0,193.0
2012-09-17 15:00,64.0,202.0,278.0
2011-08-19 5:00,1.0,25.0,26.0
2012-08-10 20:00,68.0,280.0,354.0
2011-01-05 0:00,0.0,8.0,10.0
2011-07-08 18:00,51.0,331.0,354.0
2012-07-05 16:00,61.0,263.0,339.0
2011-07-09 22:00,68.0,138.0,200.0
2012-12-13 7:00,6.0,292.0,343.0
2012-02-13 5:00,0.0,12.0,12.0
2012-06-02 14:00,272.0,318.0,563.0
2012-01-14 1:00,1.0,35.0,32.0
2011-01-13 3:00,-0.0,1.0,2.0
2012-08-17 20:00,57.0,283.0,375.0
2011-06-17 9:00,40.0,197.0,243.0
2012-08-10 17:00,108.0,667.0,752.0
2012-10-03 4:00,1.0,7.0,8.0
2011-02-11 19:00,5.0,105.0,115.0
2011-08-06 11:00,134.0,203.0,296.0
2012-07-10 9:00,50.0,278.0,340.0
2012-03-04 13:00,96.0,247.0,343.0
2011-12-17 21:00,5.0,71.0,86.0
2011-11-13 20:00,55.0,146.0,206.0
2012-04-12 19:00,45.0,362.0,427.0
2011-10-12 19:00,8.0,94.0,108.0
2012-10-11 11:00,54.0,207.0,259.0
2012-10-02 3:00,1.0,4.0,6.0
2011-08-03 13:00,40.0,143.0,182.0
2012-06-07 9:00,41.0,294.0,344.0
2012-04-19 15:00,77.0,216.0,285.0
2012-05-02 10:00,26.0,130.0,166.0
2012-10-17 21:00,16.0,220.0,224.0
2012-07-13 4:00,1.0,9.0,9.0
2011-06-10 5:00,2.0,24.0,30.0
2012-12-11 3:00,0.0,3.0,4.0
2012-07-17 18:00,84.0,606.0,657.0
2011-07-13 16:00,20.0,134.0,151.0
2011-02-04 15:00,9.0,66.0,75.0
2011-12-11 2:00,3.0,27.0,29.0
2011-06-15 2:00,2.0,6.0,8.0
2012-12-16 23:00,8.0,68.0,74.0
2012-09-18 12:00,25.0,125.0,182.0
2011-05-06 12:00,46.0,175.0,231.0
2012-04-02 5:00,1.0,23.0,25.0
2011-04-15 1:00,10.0,36.0,47.0
2012-11-11 22:00,25.0,105.0,132.0
2011-11-18 7:00,2.0,182.0,167.0
2011-11-18 5:00,0.0,18.0,19.0
2012-08-10 19:00,88.0,441.0,520.0
2012-06-14 22:00,29.0,162.0,184.0
2011-11-17 2:00,1.0,5.0,6.0
2012-02-05 15:00,39.0,146.0,205.0
2011-10-15 8:00,25.0,94.0,140.0
2011-08-16 1:00,4.0,11.0,16.0
2012-04-07 7:00,10.0,72.0,129.0
2012-06-19 7:00,19.0,417.0,385.0
2011-11-10 3:00,1.0,4.0,4.0
2011-07-08 16:00,33.0,174.0,234.0
2012-04-09 1:00,2.0,11.0,14.0
2012-05-10 13:00,60.0,219.0,286.0
2012-12-16 14:00,73.0,230.0,288.0
2012-07-02 21:00,43.0,223.0,269.0
2011-08-13 11:00,117.0,195.0,269.0
2011-04-09 16:00,62.0,94.0,156.0
2011-06-17 14:00,57.0,153.0,217.0
2011-04-01 18:00,17.0,243.0,192.0
2011-06-03 14:00,65.0,156.0,220.0
2011-02-11 17:00,10.0,217.0,207.0
2011-10-06 12:00,34.0,167.0,199.0
2012-01-06 1:00,1.0,10.0,12.0
2011-12-05 10:00,11.0,76.0,99.0
2011-01-18 15:00,3.0,48.0,52.0
2012-01-14 15:00,28.0,128.0,161.0
2012-07-15 5:00,4.0,13.0,18.0
2011-03-17 2:00,1.0,2.0,3.0
2012-06-11 18:00,97.0,609.0,671.0
2011-09-08 14:00,26.0,112.0,158.0
2012-04-10 23:00,9.0,64.0,79.0
2011-01-12 15:00,3.0,50.0,55.0
2011-12-06 18:00,7.0,127.0,156.0
2012-09-14 7:00,12.0,348.0,285.0
2012-07-18 0:00,8.0,45.0,55.0
2011-04-18 20:00,41.0,145.0,203.0
2012-01-12 12:00,10.0,130.0,139.0
2012-04-09 5:00,1.0,26.0,26.0
2012-09-06 2:00,2.0,10.0,10.0
2012-09-09 11:00,198.0,303.0,504.0
2012-03-18 15:00,122.0,241.0,427.0
2011-01-02 23:00,2.0,15.0,19.0
2011-03-08 17:00,23.0,234.0,232.0
2011-05-11 8:00,26.0,529.0,439.0
2011-01-06 1:00,0.0,4.0,5.0
2012-05-14 2:00,2.0,6.0,10.0
2011-02-17 9:00,9.0,119.0,127.0
2011-02-15 12:00,7.0,68.0,70.0
2011-10-15 7:00,11.0,49.0,59.0
2011-10-10 17:00,180.0,305.0,474.0
2011-03-07 11:00,8.0,44.0,61.0
2012-12-03 9:00,17.0,287.0,300.0
2012-03-10 3:00,2.0,14.0,14.0
2011-10-08 8:00,22.0,92.0,114.0
2012-08-14 15:00,78.0,209.0,278.0
2011-05-04 19:00,15.0,203.0,222.0
2012-10-10 16:00,69.0,383.0,482.0
2012-06-16 16:00,242.0,379.0,562.0
2012-09-14 16:00,89.0,377.0,505.0
2012-09-04 15:00,65.0,209.0,281.0
2012-06-19 19:00,65.0,461.0,546.0
2011-10-08 0:00,25.0,78.0,106.0
2011-06-12 10:00,99.0,194.0,287.0
2011-04-12 5:00,1.0,19.0,19.0
2011-05-07 13:00,178.0,223.0,409.0
2011-12-14 0:00,1.0,22.0,22.0
2011-03-04 4:00,0.0,1.0,2.0
2012-03-07 17:00,44.0,554.0,655.0
2012-10-19 22:00,26.0,193.0,202.0
2012-05-02 2:00,2.0,7.0,9.0
2012-07-17 11:00,66.0,161.0,217.0
2011-06-11 3:00,8.0,17.0,23.0
2012-03-05 21:00,6.0,106.0,114.0
2012-03-13 22:00,28.0,135.0,152.0
2011-07-08 6:00,10.0,115.0,139.0
2011-07-08 22:00,40.0,124.0,148.0
2012-04-09 16:00,83.0,283.0,393.0
2011-12-13 21:00,6.0,129.0,127.0
2012-10-02 21:00,8.0,136.0,150.0
2011-07-13 9:00,33.0,183.0,219.0
2012-10-13 1:00,8.0,69.0,78.0
2011-09-02 13:00,57.0,154.0,221.0
2012-09-06 13:00,33.0,186.0,226.0
2012-03-01 20:00,14.0,209.0,231.0
2011-05-06 3:00,1.0,3.0,5.0
2011-11-18 10:00,12.0,106.0,113.0
2012-10-08 15:00,49.0,196.0,236.0
2011-08-16 21:00,34.0,152.0,189.0
2012-06-17 0:00,29.0,107.0,135.0
2012-10-09 14:00,47.0,202.0,264.0
2011-03-14 23:00,4.0,26.0,30.0
2011-04-14 13:00,40.0,107.0,149.0
2012-04-04 4:00,0.0,4.0,5.0
2011-01-09 19:00,2.0,44.0,38.0
2012-12-09 3:00,3.0,25.0,30.0
2012-05-16 16:00,75.0,363.0,447.0
2011-06-06 2:00,2.0,4.0,8.0
2012-10-15 2:00,1.0,6.0,7.0
2012-06-10 12:00,218.0,355.0,638.0
2012-12-09 20:00,6.0,97.0,103.0
2011-06-06 6:00,5.0,69.0,86.0
2012-08-10 14:00,90.0,226.0,327.0
2011-05-10 19:00,46.0,302.0,371.0
2012-07-01 2:00,18.0,66.0,97.0
2011-02-19 7:00,3.0,22.0,37.0
2011-07-16 16:00,184.0,244.0,381.0
2011-07-10 3:00,11.0,20.0,30.0
2012-10-09 10:00,28.0,154.0,194.0
2012-07-11 5:00,2.0,40.0,38.0
2012-06-04 18:00,92.0,686.0,727.0
2011-08-15 15:00,41.0,106.0,165.0
2011-06-08 1:00,4.0,12.0,18.0
2011-06-08 9:00,31.0,186.0,218.0
2012-09-15 13:00,252.0,334.0,647.0
2012-05-16 14:00,70.0,221.0,282.0
2012-01-17 0:00,1.0,16.0,20.0
2012-03-16 19:00,17.0,211.0,240.0
2011-05-04 4:00,0.0,1.0,2.0
2012-09-19 1:00,3.0,16.0,20.0
2011-11-14 1:00,3.0,8.0,10.0
2012-11-15 19:00,19.0,367.0,412.0
2012-02-05 20:00,10.0,101.0,102.0
2012-10-15 8:00,43.0,604.0,597.0
2012-05-02 11:00,26.0,145.0,192.0
2011-10-17 18:00,44.0,442.0,528.0
2012-05-11 12:00,98.0,244.0,346.0
2012-11-05 20:00,14.0,254.0,271.0
2011-03-18 16:00,71.0,168.0,227.0
2011-11-01 1:00,2.0,10.0,13.0
2011-12-07 20:00,2.0,44.0,34.0
2012-02-09 2:00,1.0,5.0,5.0
2012-04-03 8:00,19.0,664.0,707.0
2011-01-06 16:00,7.0,75.0,76.0
2012-10-12 6:00,3.0,142.0,139.0
2012-08-11 18:00,113.0,286.0,415.0
2011-11-15 1:00,4.0,10.0,12.0
2012-09-05 8:00,42.0,709.0,634.0
2012-02-11 23:00,0.0,36.0,37.0
2012-10-11 18:00,49.0,672.0,745.0
2012-08-03 2:00,3.0,13.0,17.0
2012-02-02 23:00,4.0,64.0,63.0
2012-07-04 13:00,129.0,240.0,387.0
2012-09-02 8:00,38.0,96.0,154.0
2012-08-17 10:00,78.0,188.0,275.0
2011-07-17 3:00,10.0,19.0,28.0
2011-07-09 23:00,42.0,99.0,145.0
2012-02-07 16:00,15.0,233.0,232.0
2012-11-08 11:00,30.0,188.0,228.0
2011-02-07 2:00,1.0,2.0,2.0
2011-05-06 1:00,5.0,12.0,16.0
2011-10-09 0:00,16.0,77.0,94.0
2012-07-12 9:00,45.0,299.0,337.0
2012-04-18 1:00,3.0,16.0,19.0
2012-09-18 18:00,21.0,450.0,349.0
2011-12-04 15:00,62.0,198.0,301.0
2012-06-13 19:00,63.0,476.0,528.0
2011-10-06 2:00,1.0,6.0,8.0
2011-06-06 5:00,1.0,18.0,23.0
2011-06-03 20:00,50.0,208.0,253.0
2012-09-04 1:00,5.0,14.0,23.0
2011-07-10 0:00,32.0,97.0,125.0
2011-03-10 7:00,1.0,26.0,31.0
2011-02-17 10:00,10.0,52.0,68.0
2012-01-19 1:00,0.0,7.0,8.0
2011-01-09 16:00,9.0,65.0,81.0
2011-04-04 4:00,1.0,3.0,3.0
2011-05-11 7:00,19.0,304.0,277.0
2011-03-15 14:00,17.0,61.0,76.0
2012-04-02 12:00,40.0,157.0,237.0
2012-09-16 9:00,77.0,192.0,275.0
2011-04-11 20:00,40.0,121.0,163.0
2012-05-02 6:00,3.0,68.0,72.0
2011-04-16 5:00,1.0,4.0,5.0
2012-06-10 6:00,7.0,25.0,37.0
2012-07-08 21:00,68.0,165.0,211.0
2011-09-13 9:00,37.0,182.0,223.0
2012-01-10 18:00,14.0,410.0,413.0
2012-06-02 18:00,211.0,400.0,565.0
2012-03-15 2:00,4.0,7.0,9.0
2011-12-12 6:00,1.0,70.0,78.0
2012-04-07 18:00,164.0,331.0,495.0
2012-10-16 12:00,50.0,231.0,284.0
2011-08-09 0:00,11.0,28.0,40.0
2011-12-17 0:00,6.0,66.0,75.0
2012-04-04 17:00,94.0,646.0,700.0
2012-05-01 2:00,1.0,5.0,7.0
2012-09-06 9:00,13.0,151.0,149.0
2011-02-06 2:00,3.0,17.0,17.0
2012-09-06 17:00,82.0,678.0,703.0
2011-09-14 10:00,38.0,105.0,151.0
2011-04-15 18:00,43.0,159.0,206.0
2012-01-01 12:00,76.0,188.0,250.0
2012-03-15 10:00,40.0,143.0,179.0
2012-10-17 8:00,24.0,587.0,742.0
2012-06-10 8:00,37.0,115.0,151.0
2012-02-09 14:00,11.0,140.0,150.0
2012-01-19 16:00,12.0,163.0,167.0
2012-03-17 22:00,51.0,132.0,173.0
2012-10-14 15:00,232.0,316.0,618.0
2011-06-18 18:00,128.0,223.0,372.0
2012-12-01 5:00,1.0,10.0,11.0
2011-08-19 16:00,66.0,247.0,330.0
2011-05-10 7:00,11.0,215.0,219.0
2012-10-15 13:00,20.0,172.0,169.0
2011-05-02 5:00,1.0,17.0,18.0
2012-09-07 11:00,81.0,217.0,316.0
2012-12-06 3:00,1.0,5.0,6.0
2012-09-18 10:00,20.0,81.0,135.0
2011-01-06 8:00,2.0,193.0,173.0
2012-05-17 6:00,7.0,152.0,158.0
2011-12-01 2:00,1.0,4.0,5.0
2012-02-15 4:00,0.0,2.0,3.0
2011-05-06 20:00,40.0,204.0,235.0
2011-05-19 21:00,25.0,176.0,202.0
2012-11-09 11:00,41.0,202.0,257.0
2012-07-07 12:00,162.0,261.0,448.0
2011-10-04 2:00,1.0,4.0,5.0
2011-05-19 17:00,43.0,392.0,468.0
2011-10-09 19:00,69.0,157.0,266.0
2012-09-07 21:00,53.0,230.0,275.0
2012-06-05 14:00,54.0,184.0,247.0
2012-07-07 8:00,36.0,144.0,195.0
2011-07-18 11:00,51.0,111.0,168.0
2012-03-15 23:00,12.0,84.0,99.0
2012-01-16 12:00,13.0,113.0,124.0
2011-02-14 14:00,29.0,52.0,75.0
2011-07-08 3:00,2.0,5.0,6.0
2011-11-18 14:00,22.0,146.0,166.0
2011-03-11 7:00,5.0,124.0,135.0
2012-07-02 3:00,2.0,5.0,6.0
2012-03-17 1:00,5.0,46.0,49.0
2012-01-10 12:00,15.0,158.0,179.0
2011-12-16 12:00,14.0,149.0,159.0
2012-09-13 8:00,37.0,912.0,905.0
2011-10-16 10:00,81.0,196.0,303.0
2011-12-18 22:00,4.0,48.0,65.0
2012-02-14 1:00,1.0,7.0,8.0
2012-08-11 15:00,272.0,302.0,563.0
2011-07-11 4:00,1.0,4.0,6.0
2011-09-09 22:00,9.0,78.0,91.0
2011-01-16 9:00,6.0,31.0,47.0
2012-07-08 1:00,20.0,77.0,96.0
2012-04-01 19:00,90.0,205.0,290.0
2011-04-14 6:00,3.0,65.0,54.0
2012-04-01 13:00,125.0,234.0,409.0
2012-11-02 10:00,38.0,178.0,230.0
2012-06-05 1:00,2.0,11.0,14.0
2011-05-04 20:00,12.0,143.0,151.0
2011-09-05 5:00,3.0,8.0,11.0
2011-03-17 15:00,24.0,94.0,122.0
2011-12-01 9:00,7.0,192.0,177.0
2012-12-05 0:00,5.0,48.0,46.0
2011-01-17 0:00,3.0,14.0,17.0
2012-05-16 17:00,83.0,691.0,769.0
2011-12-08 22:00,4.0,81.0,94.0
2011-10-03 16:00,27.0,184.0,202.0
2012-11-15 5:00,0.0,33.0,34.0
2011-01-16 1:00,3.0,21.0,21.0
2011-05-17 0:00,7.0,20.0,27.0
2012-07-04 12:00,162.0,287.0,462.0
2011-09-10 7:00,12.0,29.0,60.0
2012-03-02 10:00,26.0,131.0,161.0
2011-05-03 19:00,43.0,308.0,356.0
2011-03-18 5:00,1.0,8.0,10.0
2012-05-17 16:00,79.0,361.0,444.0
2012-01-07 18:00,70.0,267.0,366.0
2012-01-12 11:00,11.0,110.0,126.0
2011-12-07 12:00,4.0,47.0,51.0
2012-06-07 6:00,5.0,138.0,136.0
2011-07-13 7:00,21.0,229.0,310.0
