id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id1926474,1,2016-03-16 19:08,2016-03-16 19:09,2,-73.98512268,40.74264145,-73.98568726,40.74382401,N,45
id1856333,2,2016-02-12 4:27,2016-02-12 4:27,1,-73.82176971,40.72206497,-73.82176208,40.72206116,N,3
id1005455,1,2016-02-09 11:27,2016-02-09 11:28,1,-73.79401398,40.65687561,-73.79401398,40.6568718,N,19
id1391921,1,2016-06-02 16:56,2016-06-02 16:57,1,-73.97250366,40.74578476,-73.97250366,40.74578476,Y,47
id3916927,2,2016-06-29 12:44,2016-06-29 12:45,5,-74.00039673,40.72060013,-73.99942017,40.72005081,N,32
id3226409,1,2016-01-10 22:59,2016-01-10 23:00,1,-73.98582458,40.76691818,-73.98603058,40.76703644,N,32
id3199413,2,2016-06-02 9:39,2016-06-02 9:40,1,-73.97609711,40.73587036,-73.97543335,40.73558044,N,24
id3451934,2,2016-06-13 19:44,2016-06-13 19:44,3,-73.9846344,40.74259567,-73.98531342,40.74158478,N,14
id3691219,1,2016-05-14 1:42,2016-05-14 1:42,3,-73.99767303,40.73622513,-73.99575806,40.73861313,N,36
id2106267,1,2016-06-01 20:49,2016-06-01 20:50,1,-73.98816681,40.7317276,-73.98722076,40.73307419,N,35
id1002820,2,2016-02-29 14:50,2016-02-29 14:50,1,-73.93684387,40.76460266,-73.9368515,40.76457977,N,7
id0880529,1,2016-05-15 1:19,2016-05-15 1:20,1,-73.94579315,40.8217392,-73.94512177,40.8233223,N,45
id1209400,1,2016-05-16 10:57,2016-05-16 10:58,1,-73.99651337,40.7412796,-73.99651337,40.7412796,N,20
id2765371,2,2016-02-11 12:57,2016-02-11 12:57,6,-73.96205139,40.7737999,-73.96205139,40.7737999,N,9
id2290752,1,2016-01-15 17:31,2016-01-15 17:32,1,-73.93733978,40.80431747,-73.93756104,40.80405807,N,21
id2003557,1,2016-03-17 17:14,2016-03-17 17:14,1,-73.94081116,40.79005814,-73.9407959,40.79006577,N,42
id1895810,2,2016-04-04 0:32,2016-04-04 0:33,2,-73.9799881,40.6877594,-73.97855377,40.6852417,N,40
id2431715,1,2016-01-21 18:51,2016-01-21 18:52,1,-74.00435638,40.74176788,-74.00431824,40.74175262,N,32
id2297761,1,2016-04-28 3:03,2016-04-28 3:03,5,-73.9123764,40.77471542,-73.91236877,40.77473068,N,22
id0995203,2,2016-05-15 18:31,2016-05-15 18:31,5,-73.79120636,40.66648102,-73.80090332,40.66981888,N,26
id3065201,2,2016-03-11 6:05,2016-03-11 6:05,1,-73.96968079,40.76055908,-73.96994781,40.76039886,N,10
id2857295,2,2016-01-28 23:34,2016-01-28 23:34,6,-73.99442291,40.73480988,-73.99375153,40.73455811,N,8
id0917798,1,2016-05-13 6:37,2016-05-13 6:37,1,-73.98708344,40.73929977,-73.98719025,40.739151,N,11
id0043845,1,2016-06-09 14:45,2016-06-09 14:46,1,-73.94904327,40.77655411,-73.95127869,40.77737427,N,44
id2604400,1,2016-02-07 1:06,2016-02-07 1:06,1,-73.99825287,40.74528885,-73.99825287,40.74528885,N,9
id0885240,1,2016-05-14 22:33,2016-05-14 22:33,1,-73.98229218,40.77100372,-73.98226166,40.77026749,N,7
id1803233,1,2016-02-19 21:17,2016-02-19 21:17,1,-73.95153046,40.77347183,-73.95153046,40.77347183,N,8
id3456242,1,2016-03-13 18:24,2016-03-13 18:24,1,-73.95034027,40.79506683,-73.95034027,40.79508209,N,9
id2826975,2,2016-02-19 6:16,2016-02-19 6:16,1,-73.78225708,40.64461136,-73.7817688,40.64472961,N,12
id1591335,2,2016-04-11 1:11,2016-04-11 1:11,2,-73.87590027,40.74544144,-73.87590027,40.74544144,N,5
id3177813,2,2016-05-09 11:09,2016-05-09 11:10,2,-73.96018982,40.81314087,-73.96227264,40.81034851,N,37
id1624048,2,2016-05-13 0:35,2016-05-13 0:35,2,-73.96615601,40.77311325,-73.96615601,40.77311325,N,15
id2586014,1,2016-05-11 18:04,2016-05-11 18:04,1,-73.7864151,40.64532471,-73.78755951,40.64507675,N,7
id0781449,2,2016-03-28 21:09,2016-03-28 21:09,1,-73.78367615,40.64636612,-73.784729,40.64590836,N,5
id2537235,1,2016-06-10 22:17,2016-06-10 22:18,1,-73.77677917,40.64549637,-73.77679443,40.64549637,N,5
id0923058,1,2016-05-15 22:31,2016-05-15 22:32,1,-73.94026947,40.81627655,-73.94026947,40.81627655,N,25
id1685730,2,2016-04-22 10:03,2016-04-22 10:03,1,-73.78340912,40.64374161,-73.78340912,40.64374161,N,8
id3757037,2,2016-02-09 10:38,2016-02-09 10:39,1,-74.01155853,40.70265961,-74.01397705,40.70320892,N,24
id3941082,1,2016-06-23 13:57,2016-06-23 13:58,1,-73.99502563,40.7397995,-73.99491882,40.7399559,N,46
id1149018,1,2016-01-12 16:02,2016-01-12 16:02,1,-73.96286774,40.77521515,-73.96282196,40.77661133,N,35
id2637742,1,2016-02-27 21:40,2016-02-27 21:40,2,-73.9956665,40.76150131,-73.99568176,40.76150894,N,21
id1828293,2,2016-05-06 18:36,2016-05-06 18:36,1,-73.99707031,40.72212601,-73.99705505,40.72212219,N,16
id2640576,1,2016-05-19 22:24,2016-05-19 22:24,1,-73.98680878,40.7610321,-73.98680878,40.7610321,N,19
id0033158,2,2016-01-17 20:34,2016-01-17 20:34,1,-74.00406647,40.74158096,-74.00405121,40.74150848,N,7
id2581180,2,2016-05-09 7:24,2016-05-09 7:24,1,-73.90196228,40.76389313,-73.90197754,40.76391602,N,4
id1870176,2,2016-05-18 17:37,2016-05-18 17:37,1,-73.95323181,40.77864838,-73.95342255,40.77883148,N,10
id1855512,2,2016-01-29 2:40,2016-01-29 2:40,1,-73.9591217,40.71208954,-73.9591217,40.71208954,N,10
id3720123,1,2016-05-17 13:02,2016-05-17 13:03,1,-73.77631378,40.645504,-73.77631378,40.64550018,N,23
id1706746,1,2016-04-28 9:14,2016-04-28 9:14,1,-73.96092224,40.75721741,-73.96353912,40.75544357,N,43
id1901241,1,2016-01-30 20:24,2016-01-30 20:24,1,-73.90346527,40.64004898,-73.90345001,40.64004135,N,10
id0209460,2,2016-04-08 3:26,2016-04-08 3:26,1,-73.92156219,40.76040268,-73.92156219,40.76040649,N,10
id0385061,1,2016-04-11 19:23,2016-04-11 19:23,1,-73.99482727,40.7651062,-73.99516296,40.76517487,N,36
id1484482,2,2016-05-06 8:50,2016-05-06 8:50,1,-73.77670288,40.64540863,-73.77681732,40.64554977,N,13
id1704261,1,2016-02-19 0:02,2016-02-19 0:02,1,-73.98239899,40.7635994,-73.98239136,40.7635994,N,7
id3040853,1,2016-05-31 14:30,2016-05-31 14:30,1,-73.78261566,40.64473343,-73.78244019,40.64480972,N,3
id0971699,1,2016-05-19 7:20,2016-05-19 7:21,1,-73.99272919,40.73750305,-73.99273682,40.73744965,N,41
id3090598,1,2016-06-09 1:04,2016-06-09 1:05,1,-74.16899109,40.97618484,-74.16899109,40.97618484,Y,47
id0323682,2,2016-05-31 0:13,2016-05-31 0:13,1,-73.9367981,40.7648201,-73.93681335,40.76483154,N,5
id3674701,2,2016-03-18 0:59,2016-03-18 1:00,5,-74.00083923,40.730896,-74.00112152,40.73101044,N,43
id2268666,1,2016-01-05 7:11,2016-01-05 7:11,1,-74.00417328,40.75186157,-74.00417328,40.75186157,N,19
id1148385,2,2016-05-26 7:39,2016-05-26 7:39,1,-73.98525238,40.75434875,-73.98525238,40.75434875,N,19
id0885119,2,2016-04-23 3:15,2016-04-23 3:16,1,-74.0321579,40.72737885,-74.03215027,40.72724915,N,29
id2891134,1,2016-05-16 8:20,2016-05-16 8:20,1,-73.96302795,40.77489471,-73.96302032,40.7748909,N,2
id3786178,1,2016-04-02 3:40,2016-04-02 3:40,1,-74.00150299,40.73946381,-74.00025177,40.73921585,N,34
id3006935,2,2016-01-18 9:32,2016-01-18 9:33,1,-73.9897995,40.75891113,-73.98796082,40.75963974,N,28
id3533295,1,2016-04-10 2:36,2016-04-10 2:37,1,-73.6531601,40.63360214,-73.6531601,40.63360596,N,23
id1227059,2,2016-05-01 4:52,2016-05-01 4:53,1,-73.91153717,40.73600388,-73.90860748,40.7364006,N,18
id1276638,2,2016-02-14 14:44,2016-02-14 14:45,1,-74.00564575,40.65363693,-74.00566101,40.65362549,N,15
id1185622,1,2016-04-13 8:40,2016-04-13 8:40,1,-73.97890472,40.76032639,-73.97885895,40.76012421,N,5
id0486664,1,2016-03-29 9:31,2016-03-29 9:32,1,-73.94335175,40.75304413,-73.94590759,40.75041199,N,34
id2243172,1,2016-01-13 14:44,2016-01-13 14:44,1,-74.00639343,40.73379517,-74.00595856,40.73514557,N,38
id1795325,2,2016-04-08 4:23,2016-04-08 4:24,2,-74.0405426,40.71708679,-74.04055023,40.71709061,N,29
id1691826,1,2016-02-11 18:03,2016-02-11 18:04,1,-74.00899506,40.71891403,-74.00881195,40.71937943,N,19
id1114778,2,2016-02-07 18:35,2016-02-07 18:36,1,-73.98805237,40.75963974,-73.98799133,40.75970078,N,38
id0629388,1,2016-01-17 4:08,2016-01-17 4:08,1,-73.97967529,40.75217438,-73.98065186,40.75309753,N,15
id2206138,1,2016-01-21 12:07,2016-01-21 12:07,1,-73.78271484,40.64396667,-73.78271484,40.64396667,N,6
id2192994,1,2016-01-16 23:00,2016-01-16 23:01,1,-73.94525909,40.7517128,-73.94516754,40.75167847,N,22
id2168543,2,2016-02-16 21:32,2016-02-16 21:32,1,-73.78237915,40.64454651,-73.78111267,40.64499664,N,16
id2053702,1,2016-01-18 11:01,2016-01-18 11:01,1,-73.99835968,40.73542786,-73.99835968,40.73542786,N,4
id0538946,1,2016-03-16 5:49,2016-03-16 5:49,1,-73.78891754,40.64493942,-73.78974152,40.64493942,N,5
id1138621,1,2016-01-05 21:27,2016-01-05 21:28,1,-73.9590683,40.77203369,-73.95669556,40.77529526,N,39
id1876391,1,2016-02-01 10:06,2016-02-01 10:06,2,-73.77627563,40.64590073,-73.77626801,40.64590073,N,23
id3479525,1,2016-04-14 1:46,2016-04-14 1:46,2,-74.03604126,40.72378922,-74.03618622,40.72372055,N,26
id1367514,1,2016-02-21 16:45,2016-02-21 16:46,1,-73.93164825,40.66341019,-73.93165588,40.6633873,N,20
id2985844,2,2016-04-27 18:01,2016-04-27 18:01,1,-73.98506927,40.7478981,-73.98519897,40.74766159,N,8
id0581915,1,2016-06-24 23:41,2016-06-24 23:41,1,-74.00289154,40.72576523,-74.00289154,40.72576523,N,3
id0966887,1,2016-05-07 0:26,2016-05-07 0:27,1,-74.03549194,40.73817444,-74.03549194,40.73817444,N,34
id3124928,2,2016-01-02 17:05,2016-01-02 17:05,2,-73.78993988,40.64690018,-73.79105377,40.64636993,N,8
id3955364,1,2016-05-26 0:33,2016-05-26 0:33,1,-73.91295624,40.65348053,-73.91296387,40.65348053,N,8
id1209935,1,2016-03-03 21:36,2016-03-03 21:36,1,-73.97121429,40.7551918,-73.97100067,40.75556946,N,25
id2905263,2,2016-04-09 10:49,2016-04-09 10:49,1,-74.00469208,40.70756149,-74.0047226,40.7075882,N,3
id2843670,2,2016-01-26 19:25,2016-01-26 19:25,1,-73.96700287,40.76686859,-73.96703339,40.76665878,N,21
id0185778,2,2016-04-01 21:27,2016-04-01 21:28,4,-73.98869324,40.75838089,-73.98695374,40.76101685,N,32
id0433450,1,2016-04-06 17:50,2016-04-06 17:50,1,-73.984375,40.67996979,-73.984375,40.67996979,N,26
id0949760,1,2016-03-20 11:48,2016-03-20 11:48,4,-73.98342133,40.72993088,-73.98342133,40.72993088,N,16
id1787842,2,2016-02-21 3:18,2016-02-21 3:19,1,-73.90306854,40.77529907,-73.90306854,40.77529907,N,11
id0915015,1,2016-06-02 17:33,2016-06-02 17:33,1,-73.97257233,40.78074646,-73.97254944,40.78079987,N,19
id2148704,1,2016-02-10 10:36,2016-02-10 10:37,1,-73.97554016,40.75543976,-73.97553253,40.75546646,N,33
id1149898,2,2016-02-11 16:10,2016-02-11 16:10,5,-73.96812439,40.79206085,-73.96834564,40.79169464,N,3
id2247711,2,2016-04-08 4:48,2016-04-08 4:49,1,-73.97003937,40.76866913,-73.97802734,40.7720108,N,48
id3446262,2,2016-04-21 8:28,2016-04-21 8:28,1,-74.00809479,40.72588348,-74.0079422,40.72586823,N,19
id1676596,1,2016-01-10 20:42,2016-01-10 20:42,1,-73.97327423,40.75513077,-73.97336578,40.75509644,N,11
id2277062,2,2016-02-17 5:26,2016-02-17 5:26,2,-73.97852325,40.76522064,-73.97946167,40.7657814,N,12
id2426854,1,2016-06-02 8:19,2016-06-02 8:19,1,-73.99295807,40.74273682,-73.99295807,40.74272156,N,13
id2012485,2,2016-04-30 0:01,2016-04-30 0:01,1,-73.84091949,40.85808182,-73.84092712,40.858078,N,2
id0325446,1,2016-01-20 22:48,2016-01-20 22:48,1,-74.00110626,40.72737503,-74.00110626,40.72738647,N,7
id3843707,2,2016-01-25 19:07,2016-01-25 19:07,1,-73.99094391,40.73956299,-73.99029541,40.73939133,N,29
id1701872,1,2016-05-06 8:55,2016-05-06 8:56,3,-73.77630615,40.64546204,-73.77630615,40.64546204,N,9
id0102337,2,2016-03-08 14:48,2016-03-08 14:48,1,-73.95098877,40.7746582,-73.95192719,40.77719116,N,45
id0120257,2,2016-02-19 0:17,2016-02-19 0:17,1,-73.97525024,40.66889954,-73.97525787,40.66886902,N,33
id3587685,1,2016-01-13 21:36,2016-01-13 21:36,1,-73.93479919,40.74072266,-73.93479156,40.74071884,N,6
id1994738,1,2016-05-04 19:03,2016-05-04 19:03,1,-73.97698975,40.75163269,-73.97702789,40.75162125,N,9
id1211874,2,2016-06-09 21:03,2016-06-09 21:04,2,-73.9375,40.76451111,-73.93701172,40.76447678,N,31
id2270835,1,2016-02-17 1:17,2016-02-17 1:17,4,-73.94534302,40.75165176,-73.94550323,40.7518158,N,8
id1712670,1,2016-04-01 17:50,2016-04-01 17:50,1,-73.99711609,40.72204971,-73.99711609,40.72204971,N,3
id0279955,1,2016-02-28 0:32,2016-02-28 0:33,1,-74.00224304,40.74026108,-74.00223541,40.74026489,N,4
id2780787,2,2016-01-14 14:18,2016-01-14 14:18,2,-73.77706146,40.64491272,-73.77703094,40.64492416,N,9
id2243519,1,2016-02-16 7:56,2016-02-16 7:57,1,-73.89957428,40.74497986,-73.89957428,40.74497986,N,38
id2689310,1,2016-04-11 19:14,2016-04-11 19:14,1,-73.78217316,40.64455795,-73.78214264,40.64457703,N,7
id2904838,2,2016-01-09 16:17,2016-01-09 16:18,1,-73.78205872,40.64476776,-73.78326416,40.6465416,N,48
id0825090,1,2016-02-18 12:14,2016-02-18 12:15,1,-73.99105072,40.75022125,-73.99098969,40.75029373,N,36
id2438448,1,2016-04-12 15:14,2016-04-12 15:14,3,-73.78787994,40.64154434,-73.78620148,40.64199066,N,15
id2015798,1,2016-05-18 2:14,2016-05-18 2:15,1,-73.98191071,40.74348068,-73.98192596,40.74347305,N,47
id1718992,1,2016-04-03 5:11,2016-04-03 5:11,2,-73.77347565,41.03918457,-73.77347565,41.03918076,N,29
id3092519,1,2016-03-15 18:34,2016-03-15 18:35,1,-73.64855957,40.65774536,-73.64855957,40.65774155,N,42
id2511224,1,2016-01-07 8:59,2016-01-07 9:00,1,-73.86297607,40.76953888,-73.8629837,40.76953888,N,7
id3223120,1,2016-06-14 16:10,2016-06-14 16:10,1,-73.97735596,40.76454926,-73.97735596,40.76454926,N,26
id0802869,1,2016-05-06 17:56,2016-05-06 17:57,1,-74.17726898,40.69105911,-74.17726898,40.69106293,N,40
id3637419,1,2016-06-09 17:08,2016-06-09 17:08,1,-73.98728943,40.6728363,-73.98728943,40.6728363,N,6
id0087305,2,2016-06-21 11:33,2016-06-21 11:34,6,-73.96308899,40.75772858,-73.96272278,40.76036072,N,33
id0554163,1,2016-03-18 1:27,2016-03-18 1:27,1,-73.99269104,40.73069382,-73.99313354,40.7300415,N,6
id0657238,1,2016-04-13 13:47,2016-04-13 13:47,1,-73.97275543,40.76008987,-73.97175598,40.75976563,N,37
id2058812,1,2016-04-05 23:41,2016-04-05 23:42,1,-73.92953491,40.65972137,-73.92958069,40.65968323,N,47
id1496106,2,2016-04-27 6:06,2016-04-27 6:07,1,-73.97431946,40.79375076,-73.97699738,40.79272842,N,33
id3419157,2,2016-02-24 1:31,2016-02-24 1:31,1,-73.98966217,40.75819016,-73.98735046,40.75939178,N,19
id3418309,2,2016-04-16 4:25,2016-04-16 4:25,1,-74.00772858,40.71205139,-74.00941467,40.71274948,N,17
id0586821,1,2016-01-19 15:49,2016-01-19 15:49,1,-73.78523254,40.64853287,-73.78646851,40.652771,N,35
id1860460,1,2016-03-20 13:59,2016-03-20 14:00,1,-73.96839905,40.76645279,-73.96839142,40.76649857,N,35
id2906469,1,2016-04-05 12:12,2016-04-05 12:13,1,-73.9678421,40.765522,-73.96746063,40.76602936,N,52
id0038093,1,2016-05-02 1:09,2016-05-02 1:10,1,-73.98661804,40.75635147,-73.9908371,40.75092697,N,61
id0009924,1,2016-06-27 14:59,2016-06-27 15:00,1,-73.99362946,40.7213707,-73.99192047,40.72597122,N,96
id1723297,2,2016-04-02 21:53,2016-04-02 21:55,1,-73.96623993,40.75368881,-73.96032715,40.76195145,N,97
id0653707,1,2016-01-17 7:32,2016-01-17 7:33,1,-73.95944977,40.77082443,-73.95489502,40.77728653,N,73
id0358211,1,2016-06-17 23:09,2016-06-17 23:11,4,-73.99340057,40.76298523,-73.99555969,40.76453781,N,89
id0540788,2,2016-03-26 20:53,2016-03-26 20:54,1,-73.98576355,40.74732971,-73.98535919,40.74717712,N,72
id0878016,1,2016-06-05 2:50,2016-06-05 2:51,1,-74.0070343,40.65190125,-74.00997925,40.6524353,N,51
id3643917,2,2016-06-22 0:29,2016-06-22 0:30,5,-74.00663757,40.74416351,-74.00198364,40.75079727,N,83
id1424500,1,2016-04-25 10:05,2016-04-25 10:07,1,-73.95996094,40.75868988,-73.96362305,40.75758743,Y,73
id0621891,1,2016-06-22 11:17,2016-06-22 11:18,1,-73.9743042,40.76222229,-73.97611237,40.75926208,N,84
id1243318,1,2016-05-21 14:34,2016-05-21 14:35,1,-73.97621155,40.75741196,-73.97186279,40.76244354,N,73
id3118297,1,2016-02-14 9:15,2016-02-14 9:16,1,-73.97952271,40.78439713,-73.97619629,40.78854752,N,95
id0466680,2,2016-05-15 15:39,2016-05-15 15:41,5,-73.96543121,40.76911545,-73.96815491,40.76539993,N,99
id0539123,1,2016-03-20 17:27,2016-03-20 17:28,1,-74.001091,40.74174881,-73.99910736,40.74161148,N,71
id1470908,1,2016-02-28 5:54,2016-02-28 5:55,1,-73.99947357,40.74388123,-73.99459839,40.75040817,N,92
id1322898,1,2016-04-19 20:33,2016-04-19 20:35,1,-73.98069,40.77014542,-73.98316193,40.77114105,N,70
id1008714,2,2016-02-13 13:59,2016-02-13 14:01,2,-73.97093964,40.76876068,-73.97653961,40.77536011,N,93
id3661366,1,2016-01-15 6:39,2016-01-15 6:40,1,-73.97108459,40.68969727,-73.98036957,40.68989182,N,89
id1721639,2,2016-01-04 20:18,2016-01-04 20:20,1,-73.95915985,40.77241898,-73.95606995,40.77669907,N,87
id1749871,1,2016-01-19 20:50,2016-01-19 20:51,1,-74.00880432,40.71818161,-74.01038361,40.71377182,N,88
id2425774,1,2016-03-29 17:02,2016-03-29 17:03,1,-73.99656677,40.7528038,-73.99868774,40.7497406,N,82
id2642697,2,2016-03-02 16:21,2016-03-02 16:22,1,-73.95729065,40.78314209,-73.95520782,40.78571701,N,52
id2367345,1,2016-05-02 6:46,2016-05-02 6:48,1,-73.96385956,40.75702286,-73.96885681,40.75580597,N,98
id2516902,2,2016-05-15 2:21,2016-05-15 2:22,1,-73.98547363,40.73176575,-73.98547363,40.73175812,N,68
id1916579,1,2016-03-19 14:55,2016-03-19 14:56,1,-73.97190857,40.78226471,-73.96973419,40.78471756,N,80
id2036444,2,2016-01-03 6:37,2016-01-03 6:39,1,-73.99968719,40.74333191,-73.99195862,40.73997498,N,97
id0397776,2,2016-03-04 7:25,2016-03-04 7:26,1,-73.96921539,40.79105759,-73.97288513,40.79275894,N,89
id1954597,1,2016-01-05 17:13,2016-01-05 17:14,1,-73.96588135,40.75826645,-73.97003174,40.75304413,N,71
id2371130,1,2016-01-15 18:22,2016-01-15 18:23,1,-73.78855896,40.64185333,-73.78616333,40.64445877,N,86
id2801387,2,2016-01-01 13:56,2016-01-01 13:57,1,-73.97553253,40.79211044,-73.97914886,40.78686905,N,89
id2932070,2,2016-02-06 14:15,2016-02-06 14:17,2,-73.96583557,40.77072144,-73.96353912,40.77452087,N,85
id0473522,2,2016-01-07 8:11,2016-01-07 8:12,1,-73.94595337,40.77762604,-73.94805145,40.77457809,N,84
id1099691,2,2016-03-08 16:57,2016-03-08 16:59,1,-73.98059082,40.75418854,-73.97961426,40.75223541,N,96
id0672581,2,2016-05-20 17:04,2016-05-20 17:06,1,-73.96920013,40.76062012,-73.9745636,40.75341034,N,92
id1832073,1,2016-04-18 9:53,2016-04-18 9:54,1,-74.006073,40.71566772,-74.00538635,40.71548462,N,64
id2820750,1,2016-05-31 9:55,2016-05-31 9:57,1,-73.99008179,40.74069214,-73.99415588,40.73518372,N,98
id2766302,1,2016-01-25 11:03,2016-01-25 11:05,1,-74.08891296,40.73449326,-74.08891296,40.73448944,N,83
id1062714,2,2016-04-19 18:08,2016-04-19 18:09,1,-74.00613403,40.71676254,-74.0055542,40.71802139,N,84
id0674489,2,2016-06-04 20:32,2016-06-04 20:34,2,-73.77674866,40.64538574,-73.77754211,40.64670563,N,93
id0527376,2,2016-01-03 11:07,2016-01-03 11:08,1,-74.034729,40.72729111,-74.03476715,40.727211,N,80
id0177031,2,2016-02-18 6:14,2016-02-18 6:15,4,-73.96894073,40.76676178,-73.96304321,40.76755142,N,98
id3139442,1,2016-03-25 23:50,2016-03-25 23:51,1,-73.94862366,40.78190613,-73.95258331,40.77655029,N,77
id0256989,1,2016-04-22 12:16,2016-04-22 12:18,1,-73.98912048,40.74372482,-73.98869324,40.74356461,N,91
id0630703,1,2016-01-26 10:46,2016-01-26 10:47,1,-73.9744873,40.75068665,-73.97614288,40.75117111,N,67
id3014136,1,2016-01-15 1:32,2016-01-15 1:34,1,-73.98673248,40.75166702,-73.97924042,40.75283813,N,94
id0325017,1,2016-06-25 13:43,2016-06-25 13:45,1,-73.9737854,40.747715,-73.97587585,40.74478912,N,90
id0785027,1,2016-03-13 1:14,2016-03-13 1:15,1,-73.95597839,40.77205276,-73.96047211,40.76958847,N,77
id3566306,2,2016-02-24 13:26,2016-02-24 13:27,1,-73.96668243,40.75728226,-73.97050476,40.75491333,N,73
id3872096,1,2016-04-16 19:58,2016-04-16 19:59,1,-73.96307373,40.7992897,-73.96611023,40.7949295,N,76
id1417530,1,2016-04-19 17:53,2016-04-19 17:54,1,-73.9808197,40.78489685,-73.98107147,40.78426743,N,70
id3966237,1,2016-03-11 1:38,2016-03-11 1:40,1,-73.99835205,40.74539948,-73.99443054,40.75085068,N,83
id3464832,1,2016-06-18 2:37,2016-06-18 2:39,2,-74.00719452,40.74372101,-74.00279236,40.74957275,N,94
id0459374,2,2016-05-09 4:16,2016-05-09 4:18,1,-73.9888382,40.72592163,-73.983078,40.7283287,N,93
id0224967,1,2016-06-15 17:34,2016-06-15 17:35,1,-73.94570923,40.75168228,-73.94570923,40.75166702,N,60
id0165526,1,2016-03-26 1:39,2016-03-26 1:40,2,-73.96891785,40.7851181,-73.96946716,40.78533173,N,64
id1390512,2,2016-02-07 1:56,2016-02-07 1:57,3,-73.94796753,40.82458115,-73.94223022,40.82292175,N,86
id2453507,1,2016-05-14 9:52,2016-05-14 9:53,1,-73.93739319,40.7492485,-73.93833923,40.75001144,N,54
id1368396,1,2016-01-03 5:05,2016-01-03 5:06,1,-73.98799133,40.76472092,-73.99005127,40.7591362,N,72
id1649027,1,2016-05-07 11:40,2016-05-07 11:42,1,-73.95317841,40.81193924,-73.95597076,40.81397629,N,85
id1349157,1,2016-01-07 7:10,2016-01-07 7:12,1,-73.94433594,40.80916977,-73.94204712,40.81235123,N,80
id2010570,1,2016-01-07 0:20,2016-01-07 0:21,1,-74.00363159,40.73191071,-74.00585175,40.72533798,N,82
id3579383,2,2016-06-18 8:38,2016-06-18 8:40,5,-73.99019623,40.76673126,-73.98468781,40.76510239,N,91
id3041230,1,2016-03-06 17:21,2016-03-06 17:22,1,-73.99395752,40.75129318,-73.99395752,40.75144577,N,55
id2307717,1,2016-04-04 6:17,2016-04-04 6:19,1,-73.9853363,40.76851654,-73.99167633,40.77050018,N,93
id1762994,1,2016-02-20 21:13,2016-02-20 21:15,2,-73.95334625,40.77119446,-73.95061493,40.77744293,N,89
id0837277,1,2016-03-06 12:40,2016-03-06 12:42,1,-73.95523071,40.76906967,-73.94941711,40.77380371,N,98
id0705466,2,2016-05-25 6:01,2016-05-25 6:02,1,-73.98959351,40.74161911,-73.99160767,40.74473953,N,91
id3814710,2,2016-06-23 21:09,2016-06-23 21:10,1,-73.96347809,40.77468872,-73.9620285,40.77883911,N,91
id3621811,1,2016-05-23 15:10,2016-05-23 15:11,1,-73.97999573,40.7462616,-73.98365021,40.74102783,N,81
id1059801,1,2016-03-01 23:21,2016-03-01 23:23,1,-73.96323395,40.76220322,-73.96443939,40.76039886,N,68
id1183090,1,2016-02-15 17:32,2016-02-15 17:33,4,-73.97818756,40.78287506,-73.9797287,40.78377151,N,62
id0610940,2,2016-06-11 12:39,2016-06-11 12:40,1,-73.96867371,40.67816925,-73.96724701,40.68159866,N,61
id0641074,1,2016-02-14 12:36,2016-02-14 12:37,1,-73.97504425,40.75654984,-73.97478485,40.75666046,N,65
id2056118,2,2016-03-12 3:57,2016-03-12 3:58,1,-74.00659943,40.74433899,-74.00258636,40.74998093,N,79
id2087873,2,2016-03-13 11:26,2016-03-13 11:28,1,-73.95703125,40.78057861,-73.96304321,40.77487183,N,95
id3685939,1,2016-02-26 0:59,2016-02-26 1:01,1,-73.98789215,40.74440384,-73.99515533,40.73672485,N,91
id2802214,2,2016-04-30 4:15,2016-04-30 4:16,2,-73.9760437,40.74481964,-73.97596741,40.74486923,N,61
