Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Credit_Score,Credit_History_Months
26,Lawyer,39696.98,3211.081666666670,5,5,10,1,11,3,1.0,133.3,28.84416303179040,No,31.906580170809500,37.51782482904490,501.6837616668120,Poor,258
34,Journalist,120366.6,9888.55,4,7,2,4,12,8,6.0,1396.64,39.9296251409512,,233.4424036237370,414.6730751699470,590.7395212063160,Poor,258
51,Mechanic,13074.395,1356.5329166666700,8,7,8,1,9,14,6.0,1048.26,29.660524261624400,No,9.175797471274400,53.50098870508030,362.976505490312,Good,360
23,Mechanic,51824.94,4417.745,6,7,26,8,38,22,8.0,2958.02,26.845069231758000,Yes,257.6594544707500,258.28464919112600,185.83039633812400,Poor,93
31,,11431.775,930.6479166666670,8,6,16,4,7,12,3.0,117.57,31.67681528735080,No,29.485471340503900,61.16983140064820,292.4094889255150,Standard,206
38,Doctor,14224.655,1395.3879166666700,8,6,13,1,27,9,5.0,1343.01,30.93956511351290,No,3510.0,66.43308505734120,355.46365006837100,Standard,397
46,Musician,142170.12,11584.51,3,4,8,2,3,1,3.0,282.56,38.36250280313610,No,183.75951310113600,216.10217949017600,1008.5893074086900,Good,294
45,Mechanic,19951.765,1592.647083333330,1,1,12,2,8,9,5.0,1463.07,37.9941083777312,No,28.213058152615200,149.59318091240900,261.4584692683100,Standard,398
36,Teacher,94454.1,8102.175,1,4,5,3,6,7,4.0,1342.61,33.267689008834700,No,152.50689472836900,263.2435966465220,644.4670086251100,Good,359
28,Doctor,27063.43,2455.285833333330,8,1292,12,4,21,13,5.0,1205.36,30.3032227975339,Yes,74.73897797254130,63.143066256721900,347.64653910407000,Good,272
44,Media_Manager,36980.1,3352.675,6,10,29,6,57,14,14.0,2403.26,31.967299701915000,Yes,174.0872208516930,183.84360798510800,267.33667116320000,Standard,208
26,Teacher,96582.24,7886.52,3,3,13,1,10,15,0.0,482.88,30.77350287259870,Yes,72.46021109841320,676.2741446745870,309.9176442270000,Standard,311
39,Developer,122978.43,10514.2025,0,1,9,3,11,4,3.0,1197.33,33.62865374008020,No,168.0066863638790,945.3157293370590,218.0978342990620,Good,339
32,Doctor,7821.24,468.77,8,10,29,6,62,17,7.0,2924.76,29.86022508380830,Yes,19.727923492291500,41.18558945746320,265.9634870502450,Standard,120
22,Manager,30972.54,2431.045,7,9,16,2,59,16,10.0,2203.46,26.56320546142450,Yes,35.63379961862530,286.55928683038900,210.9114135509850,Standard,165
29,Developer,7709.625,625.46875,7,9,31,6,28,18,14.0,2518.98,26.621220575410900,Yes,24.409311550501000,17.677547278088800,300.46001617141000,Poor,104
54,Journalist,34547.54,2994.961666666670,6,6,5,1,19,13,6.0,939.31,39.19562301262530,No,27.764710968035700,72.21477838975850,439.5166773088720,Standard,272
30,Musician,173196.32,14258.026666666700,4,7,9,1,6,8,4.0,967.23,31.043746959618300,No,107.8108996477880,1607.3034682399200,0.6882987789595060,Good,346
19,Engineer,20354.85,1403.2375,8,6,30,7,36,24,10.0,4288.63,22.98466733957710,Yes,80.21854912819710,48.81642835736710,291.28877251443600,Standard,32
40,,46113.81,3953.8175,7,5,24,2,24,9,6.0,2530.66,33.225265691136700,,55.775947048868900,226.96904186515300,392.63676108597800,Poor,189
14,Doctor,8882.47,555.2058333333330,9,7,19,7,39,15,1952.0,1580.91,38.88867990975350,Yes,27.528699132624000,51.53144919466810,266.4604350060410,Poor,233
26,Manager,34128.92,2740.0766666666700,6,8,31,6,23,20,13.0,2626.28,30.787949846098100,Yes,118.06685464217000,129.96111804675300,285.9796939777440,Poor,70
43,Scientist,29042.45,2252.204166666670,3,5,5,1,2,18,4.0,1092.55,32.62274451966140,,48173.0,271.2895926365680,227.17411749231800,Standard,287
32,Architect,26716.09,2372.340833333330,4,5,6,3,30,17,1.0,643.89,34.067367518238800,No,55.139932860142100,75.50726529620080,386.5868851769910,Standard,188
14,Doctor,74733.44,5933.786666666670,9,6,19,5,17,20,9.0,4685.34,34.238419639941800,,195.539771922156,118.74676308858600,529.0921316559250,Poor,33
44,Media_Manager,8681.77,647.4808333333330,6,9,23,7,47,22,17.0,2216.25,33.50596915500330,Yes,28.44218887394770,25.300703161285000,291.0051912981010,Standard,178
38,Media_Manager,10034.55,719.2125,4,4,28,6,24,9,5.0,1669.84,34.175190036257400,Yes,41.08254704356350,,263.8344968344300,Poor,112
40,Teacher,20540.49,1859.7075,0,4,8,1,3,0,2.0,1118.37,27.40953711975080,No,8.821659718564950,18.18591757985360,398.96317270158100,Good,188
51,Musician,38175.39,3287.2825,1,2,7,3,1,8,2.0,315.36,40.130982398574,No,69.05565634105420,231.1654508955870,318.5071427633590,Good,334
22,Accountant,116594.91,9836.2425,5,6,10,2,10,1,0.0,1124.02,35.21704912328960,No,171.07702427755000,410.26614613791500,652.2810795845360,Poor,351
48,Manager,24894.05,2371.5041666666700,8,3,8,0,21,13,4.0,86.43,36.22204781939160,No,0.0,86.23276545591280,440.9176512107540,Standard,398
39,Teacher,39399.9,3487.3250000000000,6,6,17,2,27,18,15.0,2206.86,36.48665562799690,Yes,43.17129879936480,73.4637130343786,472.0974881662570,Poor,144
24,Musician,142113.96,11903.83,6,4,17,3,16,12,8.0,1037.68,38.43515845054850,Yes,224.12213859526600,247.7038275977350,958.557033806999,Standard,267
47,Mechanic,65299.38,5305.615,4,5,1352,2,10,0,1.0,1177.38,38.528462741721800,,77.00931295128330,217.91194623096200,515.6402408177550,Standard,310
52,Manager,33200.52,2755.71,6,4,20,2,25,15,4.0,1290.73,32.44904792779350,No,28.064296618865300,246.45233721748700,281.0543661636480,Standard,212
41,Architect,82289.36,6951.446666666670,8,8,22,5,25,18,11.0,4736.25,36.84779385882510,Yes,240.7514411019910,723.5645616406760,20.8286639239995,Poor,111
39,Entrepreneur,7792.475,573.3729166666670,6,7,16,7,19,15,9.0,2041.74,27.515353319674200,Yes,42.09972159510490,64.48978678411180,240.74778328745000,Poor,180
36,Writer,65778.22,5561.5183333333300,5,3,11,4,26,15,6.0,705.44,24.58175361846130,No,172.53053327914900,158.47061397383200,495.15068608035200,Standard,197
44,Teacher,12016.0,729.3333333333340,6,3,14,3,27,10,0.0,583.27,24.59607710841610,Yes,20.743543735392700,68.30562784366640,263.88416175427400,Standard,367
50,Teacher,19180.87,1688.405833333330,8,4,18,4,4,17,1.0,1127.57,28.237864909743300,No,57.364211009602400,212.84758659813500,188.62878572559600,Standard,296
30,Entrepreneur,60552.76,4950.0633333333300,3,7,12,3,30,11,4.0,463.07,37.02752346565650,,111.72882006933000,66.53602514682320,566.7414881171800,Poor,225
40,Mechanic,44386.47,3703.8725,10,6,26,9,34,25,12.0,1275.46,36.54784800749730,Yes,298.8485302847760,310.9639556014320,50.57476411379300,Poor,112
40,Lawyer,9141.63,797.8025000000000,9,6,33,5,64,17,12.0,2506.45,25.14818676394980,Yes,27.80112878294200,39.74367893570160,292.23544228135600,Poor,193
35,Journalist,11245.11,1173.0925000000000,3,6,11,0,12,10,1.0,169.86,26.46780079320890,Yes,5328.0,38.881554700267500,348.42769529973300,Standard,280
40,Accountant,98197.74,8005.145,5,6,6,3,30,8,7.0,627.5,40.122967265757900,No,138.54197689108800,265.38334402080800,646.5891790881040,Standard,300
21,Journalist,30197.28,2594.44,5,7,14,4,20,13,5.0,811.08,41.15687417069880,Yes,57.08103770858570,108.58483613533100,343.77812615608400,Standard,130
18,Manager,31633.54,2930.1283333333300,1,5,8,3,8,7,3.0,846.45,39.26840999582980,No,50.76844004205580,196.4863174539640,305.7580758373140,Standard,263
31,Architect,118172.64000000000,9932.72,0,2,3,4,10,5,1.0,701.27,32.69981870061390,No,366.86829704918300,326.5767815553040,559.8269213955130,Good,196
35,Lawyer,19623.18,1806.265,9,8,26,2,18,14,11.0,1369.54,26.834572734956700,,19.758727796221900,240.6802671729900,210.1875050307880,Standard,95
32,,63197.26,5042.4383333333300,6,3,13,3,15,16,12.0,1435.94,38.841577065632800,Yes,148.4745434381060,542.2271696136230,103.542120281604,Standard,289
27,Entrepreneur,121688.04,10006.67,7,3,12,4,20,14,4.0,54.68,29.737158360355500,No,288.66545469208700,480.02243058826900,491.9791147196440,Standard,314
21,Accountant,31069.32,2361.11,2,3,12,2,9,2,7.0,343.6,38.878269338657100,No,34.16860445031560,,221.0082740707540,Good,233
39,Mechanic,72241.02,5751.085,8,4,4,1,27,12,7.0,843.44,25.22287360064080,No,39.808328263564100,313.65638112746300,481.64379060897300,Good,353
24,Teacher,7612.725,928.39375,8,5,16,6,60,24,10.0,1514.74,25.617207549085400,Yes,27.522822612958300,65.42688293795300,289.88966944908900,Standard,101
46,Manager,16953.985,1684.8320833333300,4,5,4,2,1,2,2.0,554.48,27.45418512050630,No,18.286009186522900,132.9254587980460,307.271740348765,Poor,328
22,Scientist,125508.36,10559.03,2,3,5,4,7,8,3.0,505.14,42.735773919112400,No,305.30283503273600,443.1330641285720,557.4671008386910,Poor,399
16,,7495.305,533.60875,6,615,28,4,22,14,10.0,2354.21,37.73661773953670,Yes,16.15751628900220,,269.4540116058710,Poor,75
15,,35133.49,2883.790833333330,4,4,8,3,12,12,4.0,586.6,38.54613994432550,Yes,45.8929106371186,23.68052108608420,458.80565161013100,Standard,347
48,Mechanic,16866.5,1615.541666666670,4,4,19,1,27,12,4.0,1385.89,37.76437884519530,No,8.540130456032620,105.60427883398500,307.40975737664900,Standard,341
33,Accountant,18969.19,1849.765833333330,1,7,8,0,12,9,2.0,54.82,27.207149691983500,No,0.0,74.6452002496336,360.33138308370000,Poor,282
55,Engineer,36154.19,3247.849166666670,5,3,3,2,9,8,2.0,651.85,30.26801904482140,No,30.645027242347600,404.8194499993980,179.32043942492100,Good,237
31,Entrepreneur,51113.85000000000,4356.4875,7,9,30,9,33,26,9.0,3164.78,32.38529024886120,Yes,214.843877429086,317.87710551405600,192.92776705685800,Standard,5
17,Developer,18784.88,1371.4066666666700,8,3,26,,8,20,12.0,2076.13,39.10034913024490,Yes,108.03367123147200,57.70125441411520,231.4057410210790,Poor,218
46,Accountant,49889.38,4359.448333333330,6,7,8,0,10,17,2.0,1450.37,39.054072221650600,No,0.0,137.80097984761200,568.1438534857220,Good,330
14,Mechanic,29233.34,2637.1116666666700,6,4,17,3,9,11,5.0,96.31,25.93997597335010,Yes,50.71445531569470,204.32682334677500,278.669888004197,Standard,112
40,Journalist,28922.03,2548.1691666666700,2,184,1,0,18,5,3.0,1329.59,26.9304504921695,No,0.0,223.30623642844000,321.5106802382270,Standard,393
39,Developer,20742.46,1801.5383333333300,5,4,8,5,14,19,8.0,1319.87,36.759153371261100,Yes,60.06611255618280,85.37550977974830,324.71221099740200,Standard,194
35,Teacher,55719.18000000000,4689.265,8,7,18,5,37,24,6.0,4090.5,38.05960371559020,,130.4684033358550,627.230468265451,1.2276283986937000,Poor,169
16,Mechanic,55558.71,4336.8925,803,5,32,7,21,18,13.0,4196.17,31.293561380048200,Yes,210.1897086921500,58.78560744344510,414.7139338644050,Poor,164
24,Engineer,33447.42,2859.285,8,5,13,3,1,9,7.0,1571.52,24.92955522493170,Yes,60.51356730337260,105.12836307461500,390.28656962201200,Poor,151
26,Accountant,34841.87,3025.4891666666700,1,7,1,2,1,2,3.0,142.05,23.6304402356247,No,33.366098109451700,236.45386898445500,302.72894957275900,Standard,367
35,Engineer,17655.43,1530.2858333333300,8,10,34,6,59,25,10.0,2725.14,23.97277893141280,Yes,82.65421880756930,126.55188358568600,233.82248094007900,Poor,103
30,Architect,7103.035,725.9195833333330,6,5,28,6,55,11,7.0,2114.92,40.6990160076861,Yes,30.30549812001830,67.23793038142640,265.0485298318890,Poor,156
39,Journalist,63101.14,5246.428333333330,3,4,3,4,2,9,5.0,64.53,25.78668911091770,No,170.5429654596890,291.3998881345760,332.69997973906900,Standard,200
15,,33453.08,2658.7566666666700,10,10,23,2,16,8,8.0,1498.09,34.05010982397150,Yes,30.759833670728700,72.01386208445940,413.10197091147900,Standard,145
42,Mechanic,83845.7,6958.141666666670,5,7,4,2,8,8,0.0,49.6,41.23738066583620,No,107.38113042889300,168.33069480726000,660.1023414305140,Good,299
36,Writer,108415.0,8848.583333333330,3,5,16,1,12,17,6.0,1075.84,41.099550582319100,Yes,76.85756306196760,335.03916319892200,722.9616070724430,Standard,327
52,Doctor,32663.41,2879.9508333333300,1,5,3,4,8,6,1.0,1067.3,36.870383541497100,No,55.40536573947090,235.7948486221720,286.79486897169000,Standard,197
45,Musician,132537.24,10831.77,3,2,12,1,12,0,1.0,382.04,44.604220412589900,No,60.510149776574500,210.35012541339600,1052.316724810030,Good,353
30,Journalist,17850.56,1391.5466666666700,8,5,18,9,24,21,11.0,3380.69,32.351214403142500,Yes,127.22369163552000,181.9309244365090,120.00005059463700,Poor,97
33,Teacher,15713.83,1313.4858333333300,7,8,23,2,46,12,7.0,2271.53,32.034585992065500,Yes,20.30880921277820,28.753350327187100,322.28642379336800,Standard,132
31,Accountant,62050.89,5386.9075,8,7,22,7,18,24,13.0,4293.32,32.77245824392360,,286.9592209872790,337.20429790261000,174.52723111011100,Standard,70
36,Doctor,18744.4,1410.0333333333300,8,7,29,9,17,26,12.0,4432.68,27.21727487028410,Yes,139.94038519003900,37.876918055851500,243.1860300874430,Standard,71
38,,12070.845,1088.90375,8,5,8,4,17,15,1.0,759.86,31.395431082340000,Yes,31.349969595412000,39.9986105708461,317.54179483374200,Standard,339
21,Doctor,38539.57,3438.630833333330,4,2,3,,8,0,0.0,526.62,39.48930932759260,,22.683279167352600,243.2758564466570,367.9039477193230,Good,357
47,Mechanic,48411.24,4306.27,8,3,3,4,17,12,1.0,821.27,38.88271126981970,No,82.22147115066040,57.00582377234530,531.3997050769940,Good,220
23,,47275.96,4238.663333333330,6,3,4,4,18,18,2.0,302.1,30.40541290149390,No,121.9288771955480,74.36499752330700,487.5724586144790,Standard,268
42,Writer,30232.28,2342.3566666666700,5,3,4,4,1,0,2.0,1483.59,24.71093037606630,No,98.46945407671920,80.54357779578120,305.22263479416600,Good,378
27,Architect,33314.96,2955.2466666666700,10,5,18,7,33,27,6.0,3271.84,39.18038582978990,Yes,98.19308987102190,69.07804175259390,368.2535350430510,Poor,6
44,Lawyer,7599.035,898.2529166666670,7,9,27,6,35,21,7.0,2198.82,34.06409856357740,Yes,29.395522028618300,16.29075390087200,294.13901573717600,Poor,213
19,Writer,97640.4,8034.7,5,7,6,4,19,11,4.0,80.5,32.790020936660600,,259.8059368695420,223.65588511076300,570.0081780196950,Poor,134
28,Mechanic,36490.98,2828.9150000000000,4,5,8,4,21,21,12.0,581.05,40.29464721799620,Yes,92.35158351990320,178.46313229035000,272.0767841897470,Standard,147
19,Developer,30743.6,2557.9666666666700,5,4,5,1,23,16,5.0,401.53,26.222281223959500,Yes,20.42494218219950,53.68821759914820,421.683506885319,Standard,94
22,Entrepreneur,177150.4,14710.533333333300,2,6,6,4,5,11,4.0,429.86,34.02798747424470,No,472.2784577044420,606.3935648150080,642.3813108138840,Standard,258
26,Architect,110264.0,9225.666666666670,8,6,19,7,28,14,7.0,642.65,29.24192867314590,Yes,364.2904002085900,477.92029061988300,350.3559758381930,Good,156
14,Scientist,32128.24,2693.353333333330,6,4,4892,7,19,20,8.0,465.04,35.75913886979390,Yes,103.45621325048700,56.64851660021860,359.230603482628,Standard,92
26,Manager,62316.63,4895.0525,8,137,7,2,12,11,1.0,417.27,35.129143975767400,,82.73317698517840,,495.56250002179300,Standard,320
43,Lawyer,19310.62,1463.0931384422100,9,6,34,5,47,10,10.0,1306.08,25.61167290869780,Yes,238.4902910036010,,283.98976582702200,Standard,123
47,Entrepreneur,94511.79,7717.982500000000,5,3,9,0,1,9,0.0,1315.6,33.51824839631400,No,0.0,101.014073593404,910.7841764065960,Good,220
50,Manager,96275.84,8101.986666666670,6,6,19,1,8,18,1.0,999.36,30.006960450403600,Yes,64.96133685120400,598.2463611012000,426.99096871426300,Standard,317
36,Writer,57219.92,4511.326666666670,8,6,33,6,16,23,9.0,4935.76,31.64836156452310,Yes,159.295824218156,,327.10067066340200,Standard,37
30,Writer,80591.2,6453.9333333333300,4,4,32,2,23,8,7.0,2024.84,31.05761872748360,Yes,97.89725769153410,496.1273305231650,331.3687451186350,Standard,161
30,Mechanic,73434.92,5849.576666666670,1,5,5,4,6,3,0.0,192.45,33.500862956299300,No,30358.0,562.4491165338300,98.07837173590220,Standard,190
21,Developer,53916.84,4735.07,8,7,28,8,57,21,6.0,2560.45,30.549325006922200,Yes,300.23004063869400,207.69164801079600,225.58531135051000,Poor,54
35,Musician,53071.47,4656.6225,8,5,21,8,44,19,10.0,1740.38,32.76322061147920,Yes,208.4834480479050,215.97939497884300,321.19940697325100,Poor,227
42,Engineer,69692.16,6034.68,9,5,32,7,19,21,9.0,2128.87,29.51343015066280,Yes,395.8793931426950,252.94266531253300,204.6459415447720,Standard,157
32,Engineer,20502.64,1588.553333333330,8,10,28,8,17,16,15.0,4182.21,34.49616325000670,Yes,87.46214102385780,117.15935311631300,244.23383919316300,Standard,20
54,,55662.64,4900.553333333330,4,6,6,3,32,19,2.0,1078.02,38.69836478699710,Yes,90.9499455688362,339.37825313900000,349.727134625497,Standard,272
20,Scientist,19758.84,1901.57,7,5,32,8,51,24,9.0,1352.88,24.61385176356560,Yes,71.6947398487303,39.603999793839500,338.85826035743000,Poor,178
16,Doctor,10352.745,861.7287500000000,3,5,6,7,27,17,6.0,343.41,35.994824336654400,Yes,36.62937697922440,102.84148603326300,236.7020119875130,Standard,63
28,Scientist,59448.04,4339.36172987997,9,7,23,6,34,21,6.0,3825.82,30.4473690614178,Yes,714.4760345746010,391.2555673961370,181.91033481596000,Standard,166
47,Doctor,18549.28,1698.773333333330,4,4,6,0,13,0,0.0,1247.3,35.314011174517700,No,0.0,50.394866943563000,399.48246638977000,Standard,242
49,Teacher,134810.13,10998.1775,5,7,6,2,4,0,4.0,744.97,29.871763619032400,No,199.8420984910320,766.7799329368600,413.19571857210800,Good,386
27,Writer,162550.32,13731.86,0,5,11,1,18,8,4.0,789.13,38.03282137672760,No,76.18230460622330,571.485490922711,975.5182044710660,Good,199
20,Accountant,102596.64000000000,8718.72,4,5,8,0,19,4,1.0,1033.59,44.22447855456160,No,0.0,135.52671242586500,976.3452875741350,Poor,248
31,Manager,14884.465,1538.3720833333300,8,5,1,563,25,16,4.0,1122.86,35.144891084974500,No,37.78683849202280,55.58661181631890,340.4637580249920,Poor,340
39,Architect,31732.61,2899.3841666666700,4,4,1,4,30,10,3.0,1404.06,39.929140498863800,No,100.91540773686300,39.35478892839460,399.6682200014090,Poor,359
46,Lawyer,50847.22,4156.268333333330,3,6,17,1,2,18,0.0,486.71,28.16592178672790,Yes,23.78387812950610,146.25259412398300,525.5903610798440,Standard,271
33,Doctor,9349.475,772.1229166666670,6,6,19,9,39,20,9.0,4833.08,33.55276574844230,Yes,52.065135023870100,47.13656834561000,268.0105882971870,Poor,42
43,Teacher,135115.44,11444.62,4,6,18,2,21,9,0.0,269.46,35.744434138613800,Yes,204.61822358773900,,886.2938642273850,Standard,221
34,Lawyer,66169.56,5799.13,8,6,12,3,15,14,7.0,198.53,31.52048941119470,Yes,126.78946147759000,127.9396927730950,575.1838457493150,Standard,303
44,Musician,56760.51,4999.0425,6,5,2200,9,40,24,11.0,4701.09,31.712574592235900,Yes,401.1213841078490,238.0492225580330,150.73364333411800,Poor,76
32,Architect,108223.62,8775.635,5,6,7,2,9,12,3.0,977.19,35.381101089242600,Yes,127.92921351189600,227.8256117775750,761.8086747105290,Standard,322
31,Manager,53098.47,4197.8725,9,7,24,8,47,19,11.0,3403.23,27.42572762882510,Yes,270.20261963447800,51.26053519606890,338.32409516945300,Poor,158
54,,17853.5,1226.7916666666700,5,4,12,2,13,10,4.0,990.35,23.64339482413440,No,18.02270352826750,149.85276200801000,244.8037011303890,Good,244
19,,16813.54,1101.128333333330,8,10,33,8,23,18,12.0,3520.79,39.26459636740080,Yes,92.94111494302720,55.18515803060380,251.98656035970200,Standard,133
43,Architect,68665.76,5619.1466666666700,7,6,13,7,11,17,11.0,420.02,35.509966052007300,Yes,329.66606191159600,218.38154507221900,303.86705968285200,Poor,151
20,,22500.52,1770.043333333330,5,3,19,5,14,14,7.0,864.7,27.02276474877660,Yes,65.0210261192878,41.790909085430900,330.1923981286150,Standard,148
42,Developer,15305.46,1230.455,0,7,2,2,15,2,0.0,642.42,37.763810846979300,No,20.301653868439400,132.30987394301900,260.4339721885420,Standard,182
14,Engineer,15544.47,1030.3725,8,5,32,5,34,22,8.0,2909.71,34.42975239415450,Yes,35.256798302336900,72.24402102483660,285.53643067282600,Standard,20
50,Media_Manager,99089.52,8309.46,5,1,9,1,4,0,2.0,338.95,27.28513948587910,No,57.16122949174200,124.22272415307000,889.5620463551880,Standard,399
42,Architect,134316.2,11429.016666666700,8,3,11,0,23,17,4.0,1383.6,24.62768675740690,Yes,0.0,889.4561241584080,543.4455425082590,Standard,236
39,Media_Manager,38685.98,3360.831666666670,1,5,3,2,6,9,5.0,1340.41,34.1339654803347,No,52.60251521022240,448.4877945255230,124.99285693092200,Good,355
22,Doctor,69933.98,5561.831666666670,8,7,5,2,7,10,2.0,1446.37,28.926776975967700,Yes,86.40115819574190,71.40054763548690,648.3814608354380,Standard,219
